Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,21-06-2024 14:00,11.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,22-06-2024 16:00,11.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,22-06-2024 19:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,22-06-2024 20:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-06-2024 00:00,14.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-06-2024 01:00,5.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-06-2024 02:00,4.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-06-2024 03:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 02:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 03:00,14
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 04:00,7
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 05:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 06:00,8.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 11:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 12:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 13:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-07-2024 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-07-2024 00:00,10.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-07-2024 01:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-07-2024 04:00,3.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-07-2024 05:00,30.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-07-2024 06:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-07-2024 08:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-07-2024 02:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-07-2024 03:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-07-2024 16:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-07-2024 05:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,07-07-2024 16:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,07-07-2024 18:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-07-2024 06:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-07-2024 07:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-07-2024 08:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,19-07-2024 03:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,19-07-2024 04:00,10
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,22-07-2024 06:00,9
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,22-07-2024 07:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,25-07-2024 04:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,25-07-2024 05:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-07-2024 03:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-07-2024 04:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-07-2024 03:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-07-2024 04:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-07-2024 00:00,5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-07-2024 01:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-07-2024 02:00,4
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-07-2024 03:00,7
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-07-2024 04:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-07-2024 05:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-07-2024 06:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-07-2024 07:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 01:00,33.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 01:00,33.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 02:00,4.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 02:00,4.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 03:00,3.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 03:00,3.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 04:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 04:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 06:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-08-2024 06:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-08-2024 14:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-08-2024 14:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-08-2024 22:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-08-2024 02:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-08-2024 19:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-08-2024 19:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 06:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 06:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 07:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 08:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 08:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 10:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 10:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 13:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-08-2024 13:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 01:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 01:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 02:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 02:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 04:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 04:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 05:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 05:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-08-2024 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-08-2024 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-08-2024 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 10:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 10:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 20:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 20:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 21:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 21:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 22:00,13
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 23:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,26-08-2024 23:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 00:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 00:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 01:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 01:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 02:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 02:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 03:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 04:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 22:00,6.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-08-2024 23:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-08-2024 00:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-08-2024 01:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-08-2024 02:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,29-08-2024 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,30-08-2024 07:00,257
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-09-2024 14:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-09-2024 14:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-09-2024 15:00,4.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-09-2024 15:00,4.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-09-2024 16:00,10
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,02-09-2024 16:00,10
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-09-2024 18:00,3.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-09-2024 18:00,3.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-09-2024 19:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-09-2024 19:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-09-2024 15:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-09-2024 15:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-09-2024 17:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-09-2024 17:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,07-09-2024 14:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,07-09-2024 14:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-09-2024 08:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-09-2024 08:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-09-2024 14:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-09-2024 14:00,6
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-09-2024 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,08-09-2024 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,09-09-2024 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,09-09-2024 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,09-09-2024 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,09-09-2024 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-09-2024 04:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-09-2024 04:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-09-2024 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-09-2024 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-09-2024 10:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-09-2024 10:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-09-2024 18:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-09-2024 18:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,12-09-2024 21:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,12-09-2024 21:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,12-09-2024 23:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,12-09-2024 23:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 01:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 01:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 03:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 03:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 10:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 10:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 11:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 11:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 12:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 12:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 13:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 13:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 14:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 14:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 15:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 15:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 16:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 16:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 17:00,2
